DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-283129;0011;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;13000;UNIDAD;13000;KILOGRAMO;0;BUL;11112.73;0.85;11439.99;0.88;325;13000;13;13282.5;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283129;0012;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;13000;UNIDAD;13000;KILOGRAMO;0;BUL;11112.73;0.85;11439.99;0.88;325;13000;13;13282.5;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283129;0013;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26565;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283129;0014;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26565;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283129;0015;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;14625;UNIDAD;14625;KILOGRAMO;0;BUL;12501.83;0.85;12869.99;0.88;365.62;14625;14.625;14942.81;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283129;0016;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428998;CARTAGENA;Colômbia;Colômbia;11375;UNIDAD;11375;KILOGRAMO;0;BUL;9723.64;0.85;10009.99;0.88;284.37;11375;11.375;11622.18;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0001;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;12480;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0002;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0003;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0004;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0005;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0006;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0007;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0008;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0009;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0010;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0011;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283132;0012;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC428972;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22225.47;0.85;22880;0.88;650;26000;26;26525.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;PVC-440-25, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283134;0001;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC429632;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;3120;BUL;22745.37;0.87;23400;0.9;650;26000;26;26393.33;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283134;0002;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC429632;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22745.37;0.87;23400;0.9;650;26000;26;26393.33;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283134;0003;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC429632;CARTAGENA;Colômbia;Colômbia;23850;UNIDAD;23850;KILOGRAMO;0;BUL;20864.5;0.87;21464.99;0.9;596.25;23850;23.85;24210.8;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-283134;0004;26/07/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01857-17;MSCUBC429632;CARTAGENA;Colômbia;Colômbia;2150;UNIDAD;2150;KILOGRAMO;0;BUL;1880.87;0.87;1935;0.9;53.75;2150;2.15;2182.52;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA DE PVC FLEXIBLE, PETCO, PVC 450 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-290415;0001;1/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01917-17;MSCUBC433238;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;1040;BUL;34183.1;1.31;34840;1.34;650;26000;26;26430;C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.;Não disponível;COMPUESTO DE PVC, MEX. COMPUESTOS COLOMBIA , M210 GREY 1250 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO M210 -GREY 1250 50 1040  BOLSA DE 25 KG C/U INDUSTRIAL;COMPUESTO DE PVC, MEX. COMPUESTOS COLOMBIA , M210 GREY 1250 COMPUESTO DE PVC, CLORURO DE POLIVINILO, GRANULADO M210 -GREY 1250 50 1040  BOLSA DE 25 KG C/U INDUSTRIAL
118-290387;0001;1/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173990;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;01837-17;MOLU13704541469;PUSAN;Coreia do Sul;Panamá;17600;UNIDAD;17600;KILOGRAMO;80;BUL;29600;1.68;31170;1.77;1200;17600;17.6;19070;EVERLITE KOREA CO. LTD.;Não disponível;TOTM (TRIOCTYL TRIMELLITATE), AEKYUNG, TOTM TOTM TRIOCTYL TRIMELLITATE INDUSTRIAL TOTM;TOTM (TRIOCTYL TRIMELLITATE), AEKYUNG, TOTM TOTM TRIOCTYL TRIMELLITATE INDUSTRIAL TOTM
118-290394;0001;1/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;01837-17;MOLU13704552735;PUSAN;Coreia do Sul;Panamá;20000;UNIDAD;20000;KILOGRAMO;1;BUL;20400;1.02;21855;1.09;1200;20000;20;20120;EVERLITE KOREA CO. LTD.;Não disponível;DOP, AEKYUNG, DOP FLEXITANQUE DOP FLEXITANQUE (DIOCTYLPHTHALATE) USO INDUSTRIAL (DIOCTYLPHTHALATE);DOP, AEKYUNG, DOP FLEXITANQUE DOP FLEXITANQUE (DIOCTYLPHTHALATE) USO INDUSTRIAL (DIOCTYLPHTHALATE)
118-290391;0001;1/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01917-17;MSCUBC433014;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;2080;BUL;22745.37;0.87;23400.01;0.9;650;26000;26;26595;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA PVC, PETCO, PVC 35 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC, PETCO, PVC 35 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-290391;0002;1/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01917-17;MSCUBC433014;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22745.37;0.87;23400.01;0.9;650;26000;26;26595;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA PVC, PETCO, PVC 35 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC;RESINA PVC, PETCO, PVC 35 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS, OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL RESINA DE PVC
118-291724;0001;2/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;01837-17;NYKSSELT18369200;PUSAN;Coreia do Sul;Panamá;48000;UNIDAD;48000;KILOGRAMO;240;BUL;51120;1.07;55359;1.15;3600;48000;48;52230;EVERLITE KOREA CO.LTD.;Não disponível;DOP, AEKYUNG, DOP DOP FLEXITANQUE (DIOCTYLPHTHALATE) USO INDUSTRIAL (DIOCTYLPHTHALATE);DOP, AEKYUNG, DOP DOP FLEXITANQUE (DIOCTYLPHTHALATE) USO INDUSTRIAL (DIOCTYLPHTHALATE)
118-293513;0001;3/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-17;MSCUBC432289;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;12480;BUL;22485.42;0.86;23140;0.89;650;26000;26;26680.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25
118-293513;0002;3/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-17;MSCUBC432289;CARTAGENA;Colômbia;Colômbia;26000;UNIDAD;26000;KILOGRAMO;0;BUL;22485.42;0.86;23140;0.89;650;26000;26;26680.83;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25
118-293513;0003;3/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-17;MSCUBC432289;CARTAGENA;Colômbia;Colômbia;9750;UNIDAD;9749.99;KILOGRAMO;0;BUL;8432.03;0.86;8677.49;0.89;243.75;9749.99;9.74999;10005.3;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25
118-293513;0004;3/08/2017;2017;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00000-17;MSCUBC432289;CARTAGENA;Colômbia;Colômbia;16250;UNIDAD;16250;KILOGRAMO;0;BUL;14053.39;0.86;14462.5;0.89;406.25;16250;16.25;16675.52;MEXICHEM RESINAS COLOMBIA S.A.S.;Não disponível;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25;RESINA DE PVC, PETCO, PVC 440 POLICLORURO DE VINILO SIN MEZCLAR CON OTRAS SUSTANCIAS OBTENIDO POR POLIMERIZACION EN SUSPENSION USO INDUSTRIAL PVC-440-25
