DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-379019;0003;10/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02450-20;MEDUUA875506;HOUSTON;Estados Unidos;Puerto Rico;23.37;TM;23375;KILOGRAMO;0;SAC;24961.25;1068.09;26206.18;1121.36;1218.75;23375;23.375;23740;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;MTEGRITY;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD100 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL 935 SACOS HD100 SYNTHETIC RESIN;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD100 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL 935 SACOS HD100 SYNTHETIC RESIN
118-379019;0004;10/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02450-20;MEDUUA875506;HOUSTON;Estados Unidos;Puerto Rico;23.37;TM;23375;KILOGRAMO;0;SAC;24961.25;1068.09;26206.18;1121.36;1218.75;23375;23.375;23740;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;MTEGRITY;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD100 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL 935 SACOS HD100 SYNTHETIC RESIN;POLIETILENO DE ALTA DENSIDAD MTEGRITY HD100 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL 935 SACOS HD100 SYNTHETIC RESIN
118-380649;0001;11/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02372-20;COSU6278251720;CARTAGENA;Estados Unidos;Estados Unidos;49.5;TM;49500;KILOGRAMO;19.8;BLS;55717.5;1125.61;57725.17;1166.17;1950;49500;49.5;50430;FMS LINES AS AGENT FOR;CYNPOL;POLIETILENO CYNPOL LD0320F POLIETILENO DE BAJA DENSIDAD USO:FABRICACION DE ARTICULOS DE PLASTICO LOTES:VIN019822.VIN019823 LOW DENSITY POLYETHYLENE 1980 BOLSAS DE 25 KG C/U;POLIETILENO CYNPOL LD0320F POLIETILENO DE BAJA DENSIDAD USO:FABRICACION DE ARTICULOS DE PLASTICO LOTES:VIN019822.VIN019823 LOW DENSITY POLYETHYLENE 1980 BOLSAS DE 25 KG C/U
118-387431;0001;17/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02522-20;MEDUUA979506;HOUSTON;Estados Unidos;Estados Unidos;49.5;TM;49500;KILOGRAMO;19.8;BUL;54530;1101.62;56486.42;1141.14;1900;49500;49.5;50260;VINMAR OVERSEAS LTD.;CYNPOL;POLIETILENO CYNPOL HM6015 1980 BAGS DE 25KG C/U PARA FABRICACION DE ARTICULOS DE PLASTICO HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD;POLIETILENO CYNPOL HM6015 1980 BAGS DE 25KG C/U PARA FABRICACION DE ARTICULOS DE PLASTICO HIGH DENSITY POLYETHYLENE POLIETILENO DE ALTA DENSIDAD
118-395967;0001;23/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02598-20;MEDUAL624148;EL DEKHEILA;Egipto;Egipto;92;TM;92000;KILOGRAMO;0.8;BUL;65828.2;715.52;69200;752.17;3279.8;92000;92;92350;I.V.L. DHUNSERI POLYESTER COMPANY S.A.E;RAMAPET;POLIETILENO TEREFTALATO, RAMAPET, N1  PARA FABRICAR PRODUCTOSPLASTICOS PET RESIN RAMAPET N1 POLYESTER CHIPS POLYETHYLENE TEREPHTHALATE;POLIETILENO TEREFTALATO, RAMAPET, N1  PARA FABRICAR PRODUCTOSPLASTICOS PET RESIN RAMAPET N1 POLYESTER CHIPS POLYETHYLENE TEREPHTHALATE
118-398396;0001;24/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02556-20;HLCUBSC2010BXRJ8;HOUSTON;Estados Unidos;Puerto Rico;23.37;TM;23375;KILOGRAMO;18.7;BUL;24475;1047.28;25738.19;1101.33;1237.5;23375;23.375;23875;MTS LOGISTICS. INC.5 WEST 37TH;M HOLLAND;POLIETILENO DE ALTA DENSIDAD M HOLLAND EH110 POLIETILENO USO INDUSTRIAL SYNTETIC RESIN POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD M HOLLAND EH110 POLIETILENO USO INDUSTRIAL SYNTETIC RESIN POLIETILENO DE ALTA DENSIDAD
118-398396;0002;24/11/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02556-20;HLCUBSC2010BXRJ8;HOUSTON;Estados Unidos;Puerto Rico;23.37;TM;23375;KILOGRAMO;0;BUL;24475;1047.28;25738.19;1101.33;1237.5;23375;23.375;23875;MTS LOGISTICS. INC.5 WEST 37TH;M HOLLAND;POLIETILENO DE ALTA DENSIDAD M HOLLAND EH110 POLIETILENO USO INDUSTRIAL SYNTETIC RESIN POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD M HOLLAND EH110 POLIETILENO USO INDUSTRIAL SYNTETIC RESIN POLIETILENO DE ALTA DENSIDAD
118-408238;0001;01/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;32021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02670-20;MEDUBC961415;BARCELONA;España;Estados Unidos;49.5;TM;49500;KILOGRAMO;0.36;PAL;58992;1191.76;62464.19;1261.9;3409.8;49500;49.5;50240;REPSOL QUIMICA, S.A.;REPSOL;POLIPROPILENO REPSOL PR595C2M MATERIAL:POLIPROPILENO USO:INDUSTRIAL PR595C2M PP REPSOL ISPLEN;POLIPROPILENO REPSOL PR595C2M MATERIAL:POLIPROPILENO USO:INDUSTRIAL PR595C2M PP REPSOL ISPLEN
118-421592;0001;09/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02735-20;MAEU205237784;No disponible;Qatar;Uruguay;51000;KG;51000;KILOGRAMO;20.4;BLS;43790;0.86;48239.94;0.95;4352;51000;51;52000;TOTAL PETROCHEMICALS FRANCE QATAR BRANCH OFFICEAL;LOTRENE;POLIETILENO DE BAJA DENSIDAD. LOTRENE. Q1018H  PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO DE BAJA DENSIDAD LINEAL MARCA LOTRENE MODELO Q1018H PEBD LINEAL FILM LOTRENE Q1018H;POLIETILENO DE BAJA DENSIDAD. LOTRENE. Q1018H  PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO DE BAJA DENSIDAD LINEAL MARCA LOTRENE MODELO Q1018H PEBD LINEAL FILM LOTRENE Q1018H
118-425169;0001;10/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02737-20;MAEU911278918;JEDDAH;Arabia Saudi;Estados Unidos;44000;KG;44000;KILOGRAMO;17.6;BLS;49044;1.11;50705.61;1.15;1611;44000;44;44880;NATIONAL PETROCHEMICAL INDUSTRIAL COPO BOX 4459, J;TELDENE;POLIPROPILENO HOMOPOLIMERO TELDENE H26ML POLIPROPILENO HOMOPOLIMERO USO:INDUSTRIAL H26ML PP HOMO 25 MFR .90 DENSITY TELDENE INJECTION MOLDING;POLIPROPILENO HOMOPOLIMERO TELDENE H26ML POLIPROPILENO HOMOPOLIMERO USO:INDUSTRIAL H26ML PP HOMO 25 MFR .90 DENSITY TELDENE INJECTION MOLDING
118-432828;0001;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;02801-20;EGLV040000369348;KWANGYANG;Corea del Sur;Estados Unidos;66;TM;66000;KILOGRAMO;26.4;BUL;65310;989.55;74984.95;1136.14;9600;66000;66;67190;LOTTE CHEMICAL CORPORATION;LOTTE;POLIETILENO DE ALTA DENSIDAD LOTTE FL7000 POLIETILENO USO INDUSTRIAL HIGH DENSITY POLYETHYLENE FL7000 POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD LOTTE FL7000 POLIETILENO USO INDUSTRIAL HIGH DENSITY POLYETHYLENE FL7000 POLIETILENO DE ALTA DENSIDAD
118-432893;0001;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02686-20;HLCUBSC2011AYUJ2;HOUSTON;Estados Unidos;Estados Unidos;49500;KG;49500;KILOGRAMO;19.8;BLS;57005;1.15;58963.92;1.19;1900;49500;49.5;50390;UNITCARGO CONTAINER LINE, INC. ON;OSTERLENE;POLIETILENO OSTERLENE LD025-A POLIETILENO DE BAJA DENSIDAD USO:INDUSTRIAL LOTE:964512 CODIGO:LD025-A;POLIETILENO OSTERLENE LD025-A POLIETILENO DE BAJA DENSIDAD USO:INDUSTRIAL LOTE:964512 CODIGO:LD025-A
118-433046;0001;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8267455;HOUSTON;Estados Unidos;Estados Unidos;31.67;TM;31675;KILOGRAMO;29.7;BUL;38061.19;1201.81;39316.27;1241.44;1215.8;31675;31.675;32165.58;VINMAR INTERNATIONAL LLC;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 1091 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC 1091 LOTE: 0000782107, 0000795487, 0000812005;POLICLORURO DE VINILO WESTLAKE 1091 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC 1091 LOTE: 0000782107, 0000795487, 0000812005
118-433046;0002;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8267455;HOUSTON;Estados Unidos;Estados Unidos;40.75;TM;40750;KILOGRAMO;0;BUL;48965.85;1201.62;50580.53;1241.24;1564.14;40750;40.75;41381.14;VINMAR INTERNATIONAL LLC;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 1230P MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC RESIN 1230P LOTE:G20092317, G20092318;POLICLORURO DE VINILO WESTLAKE 1230P MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC RESIN 1230P LOTE:G20092317, G20092318
118-433046;0003;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8267455;HOUSTON;Estados Unidos;Estados Unidos;1.77;TM;1775;KILOGRAMO;0;BUL;2132.86;1205.01;2203.2;1244.75;68.13;1775;1.775;1802.49;VINMAR INTERNATIONAL LLC;WESTLAKE;POLICLORURO DE VINILO WESTLAKE F622 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL FORMOLON 622 LOTE: 19P0103, 19P1829;POLICLORURO DE VINILO WESTLAKE F622 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL FORMOLON 622 LOTE: 19P0103, 19P1829
118-433046;0004;16/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02781-20;MEDUA8267455;HOUSTON;Estados Unidos;Estados Unidos;0.05;TM;50;KILOGRAMO;0;BUL;60.08;1201.6;62.06;1241.2;1.92;50;0.05;50.77;VINMAR INTERNATIONAL LLC;WESTLAKE;POLICLORURO DE VINILO WESTLAKE 5385 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC 5385 LOTE: 0000532615;POLICLORURO DE VINILO WESTLAKE 5385 MATERIA PRIMA PARA FABRICACION DE ARTICULOS DE PLASTICOS / INDUSTRIAL PVC 5385 LOTE: 0000532615
118-441517;0001;21/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02787-20;ONEYSELAC2042802;KRZZA;Corea del Sur;Uruguay;48000;KG;48000;KILOGRAMO;38.4;BUL;55506.44;1.16;62196.63;1.3;6628.29;48000;48;48825;HYOSUNG CHEMICAL CORPORATION;TOPILENE;POLIPROPILENO. TOPILENE. J842  PARA FABRICAR PRODUCTOS PLASTICOS PP TOPILENE J842 102076;POLIPROPILENO. TOPILENE. J842  PARA FABRICAR PRODUCTOS PLASTICOS PP TOPILENE J842 102076
118-441517;0002;21/12/2020;2020;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02787-20;ONEYSELAC2042802;KRZZA;Corea del Sur;Uruguay;48000;KG;48000;KILOGRAMO;0;BUL;58733.55;1.22;65427.34;1.36;6628.29;48000;48;48825;HYOSUNG CHEMICAL CORPORATION;TOPILENE;POLIPROPILENO. TOPILENE. R901  PARA FABRICAR PRODUCTOS PLASTICOS PP TOPILENE R901 102672;POLIPROPILENO. TOPILENE. R901  PARA FABRICAR PRODUCTOS PLASTICOS PP TOPILENE R901 102672
118-001833;0001;05/01/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02888-20;CLSCL0000002473;LIRQU?N;Chile;Uruguay;24750;KG;24750;KILOGRAMO;0.18;PAL;30230;1.22;31216.19;1.26;955;24750;24.75;25364;PETROQUIM SA;PETROQUIM;POLIPROPILENO PETROQUIM PH0953 LOTE L-444 USO INDUSTRIAL POLIPROPILENO PP PETROQUIM PH0953;POLIPROPILENO PETROQUIM PH0953 LOTE L-444 USO INDUSTRIAL POLIPROPILENO PP PETROQUIM PH0953
118-018234;0001;15/01/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;00034-21;COSU6284914710;KRZZA;Corea del Sur;Uruguay;48000;KG;48000;KILOGRAMO;0;No disponible;53640;1.12;60300.24;1.26;6600;48000;48;48686;HYOSUNG CHEMICAL CORPORATION;TOPILENE;POLIPROPILENO TOPILENE J800 LOTE: 012224 USO INDUSTRIAL CODIGO: 102671 PP TOPILENE J800;POLIPROPILENO TOPILENE J800 LOTE: 012224 USO INDUSTRIAL CODIGO: 102671 PP TOPILENE J800
118-022490;0001;18/01/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39041090;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00078-21;MEDUA8460118;HOUSTON;Estados Unidos;Estados Unidos;140.25;TM;140250;KILOGRAMO;0;No disponible;192573.75;1373.07;198652.24;1416.42;5880;140250;140.25;143055;OXYDE CHEMICALS. INC.;OXYVINILS;POLICLORURO DE VINILO OXYVINILS 225P POLICLORURO DE VINILO USO INDUSTRIAL 5610 BAGS X 25 KGS S-PVC RESIN K-65 OXYVINYLS 225P;POLICLORURO DE VINILO OXYVINILS 225P POLICLORURO DE VINILO USO INDUSTRIAL 5610 BAGS X 25 KGS S-PVC RESIN K-65 OXYVINYLS 225P
118-029751;0001;23/01/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00095-21;CLSCL0000002548;SAN VICENTE;Chile;Uruguay;74250;KG;74250;KILOGRAMO;0;No disponible;90720;1.22;93648.56;1.26;2835;74250;74.25;76092;PETROQUIM SA;PETROQUIM;POLIPROPILENO HOMOPOLIMERO PETROQUIM PH4040 LOTE NÂº 314. 54 PALLETS PARA USO INDUSTRIAL PP PETROQUIM PH4040 POLIPROPILENO HOMOPOLIMERO;POLIPROPILENO HOMOPOLIMERO PETROQUIM PH4040 LOTE NÂº 314. 54 PALLETS PARA USO INDUSTRIAL PP PETROQUIM PH4040 POLIPROPILENO HOMOPOLIMERO
118-032020;0001;26/01/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00145-21;MEDUA8563523;HOUSTON;Estados Unidos;No Declarado;9.5;TM;49500;KILOGRAMO;0;No disponible;52039;5477.79;54008.93;5685.15;1916;49500;49.5;345;VINMAR INTERNATIONAL LLC;No disponible;POLIETILENO DE ALTA DENSIDAD CYNPOL HD5502H 4980 BAGS X 25 KGS LOTE: VIN020305, VIN020321 USO INDUSTRIAL HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD CYNPOL HD5502H 4980 BAGS X 25 KGS LOTE: VIN020305, VIN020321 USO INDUSTRIAL HIGH DENSITY POLYETHYLENE
118-041303;0001;01/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUMG866244;HALDIA;China;No Declarado;2;TM;92000;KILOGRAMO;0;No disponible;64680.87;32340.44;69635.86;34817.93;4868;92000;92;2816;IVL DHUNSERI PETROCHEM INDUSTRIES PRIVATE LIMITED;No disponible;POLIETILENO TEREFTALATO. RAMAPET. N1 POLYETHYLENE TEREPHTHALATE PET RESIN RAMAPET N1 PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO TEREFTALATO;POLIETILENO TEREFTALATO. RAMAPET. N1 POLYETHYLENE TEREPHTHALATE PET RESIN RAMAPET N1 PARA FABRICAR PRODUCTOS PLASTICOS POLIETILENO TEREFTALATO
118-043565;0001;03/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUA8826730;HOUSTON;Estados Unidos;Puerto Rico;3.37;TM;23375;KILOGRAMO;0;No disponible;24161.88;7169.7;25387.26;7533.31;1200;23375;23.375;3986;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;No disponible;POLIETILENO DE ALTA DENSIDAD M HOLLAND E110 ITEM: EH110-PE-EHMW-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL EXTRA HIGH MOLECULAR WEIGHT HIGH DENSITY POLYETHYLENE M. HOLLAND EH110 GENERIC PRIME;POLIETILENO DE ALTA DENSIDAD M HOLLAND E110 ITEM: EH110-PE-EHMW-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL EXTRA HIGH MOLECULAR WEIGHT HIGH DENSITY POLYETHYLENE M. HOLLAND EH110 GENERIC PRIME
118-043565;0002;03/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUA8826730;HOUSTON;Estados Unidos;Puerto Rico;2.55;TM;22550;KILOGRAMO;0;No disponible;23309.1;9140.82;24491.23;9604.4;1157.65;22550;22.55;3139.43;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;No disponible;POLIETILENO DE ALTA DENSIDAD M HOLLAND HD105 ITEM: HD105-PE-HD-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE M. HOLLAND 105 GENERIC PRIME;POLIETILENO DE ALTA DENSIDAD M HOLLAND HD105 ITEM: HD105-PE-HD-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE M. HOLLAND 105 GENERIC PRIME
118-043565;0003;03/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUA8826730;HOUSTON;Estados Unidos;Puerto Rico;0.42;TM;425;KILOGRAMO;0;No disponible;439.31;1045.98;461.59;1099.02;21.82;425;0.425;436.1;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;No disponible;POLIETILENO DE ALTA DENSIDAD M HOLLAND HD100 ITEM: HD100-PE-HD-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE M. HOLLAND HD100 GENERIC PRIME;POLIETILENO DE ALTA DENSIDAD M HOLLAND HD100 ITEM: HD100-PE-HD-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE M. HOLLAND HD100 GENERIC PRIME
118-043565;0004;03/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUA8826730;HOUSTON;Estados Unidos;No Declarado;0.4;TM;400;KILOGRAMO;0;No disponible;413.46;1033.65;434.44;1086.1;20.54;400;0.4;410.45;MTS LOGISTICS. INC.5 WEST 37TH STREET.SUITE 300 NE;No disponible;POLIETILENO DE ALTA DENSIDAD M HOLLAND RH110 ITEM: EH110-PE-EHMW-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL EXTRA HIGH MOLECULAR WEIGHT HIGH DENSITY POLYETHYLENE M. HOLLAND EH110 GENERIC PRIME;POLIETILENO DE ALTA DENSIDAD M HOLLAND RH110 ITEM: EH110-PE-EHMW-GP POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL EXTRA HIGH MOLECULAR WEIGHT HIGH DENSITY POLYETHYLENE M. HOLLAND EH110 GENERIC PRIME
118-043587;0001;03/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00191-21;HLCUBSC210157034;HOUSTON;Estados Unidos;No Declarado;0.12;TM;70125;KILOGRAMO;0;No disponible;74131.88;617765.67;76863.67;640530.58;2655;70125;70.125;1419.71;MTS LOGISTICS. INC. 5 WEST 37TH;No disponible;POLIETILENO DE ALTA DENSIDAD CHEMIUM S/M LOTE: D201222901 / D201222904 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE 5502;POLIETILENO DE ALTA DENSIDAD CHEMIUM S/M LOTE: D201222901 / D201222904 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE 5502
118-052238;0001;09/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00282-21;SUDU70999ADQ7013;HAMBURG;Egipto;No Declarado;115;TM;115000;KILOGRAMO;0;No disponible;92560.4;804.87;96570.99;839.75;3799.6;115000;115;115560;I.V.L. DHUNSERI POLYESTER COMPANY;No disponible;POLIETILENO TEREFTALATO. RAMAPET. N1 POLYESTER CHIPS POLYETHYLENE TEREPHTHALATE BOTTLE GRADE PET RESIN EN BOLSAS JUMBO DE 1.50 TN. C/U. = 100 BOLSAS JUMBO 0 4002927;POLIETILENO TEREFTALATO. RAMAPET. N1 POLYESTER CHIPS POLYETHYLENE TEREPHTHALATE BOTTLE GRADE PET RESIN EN BOLSAS JUMBO DE 1.50 TN. C/U. = 100 BOLSAS JUMBO 0 4002927
118-053513;0001;10/02/2021;2021;INVERSIONES MESAL SOCIEDAD ANONIMA CERRADA - INMES;4  20601119111;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00186-21;HLCUBSC210157034;HOUSTON;Estados Unidos;No Declarado;3.37;TM;23375;KILOGRAMO;0;No disponible;24710.62;7332.53;25621.22;7602.74;885;23375;23.375;3806.5;MTS LOGISTICS, INC. 5 WEST 37TH;No disponible;POLIETILENO DE ALTA DENSIDAD CHEMIUM 5502 LOTE: D201222904 / D201222901 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE 5502;POLIETILENO DE ALTA DENSIDAD CHEMIUM 5502 LOTE: D201222904 / D201222901 POLIETILENO DE ALTA DENSIDAD USO INDUSTRIAL HIGH DENSITY POLYETHYLENE GRADE 5502
