DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-365060;0001;27/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20236-10;QTAA0VR00;ROTTERDAM;Suécia;Reino Unido;99;TONELADAS;99000;KILOGRAMO;3960;BLS;163813.84;1654.69;170754.5;1724.79;6634.16;99000;99;101280;TRICON ENERGY UK LTD;BOREALIS;POLIETILENO DE BAJA DENSIDAD, BOREALIS, FT5230 LDPE FT5230 3960 BAGS X 25 KG C/U .;POLIETILENO DE BAJA DENSIDAD, BOREALIS, FT5230 LDPE FT5230 3960 BAGS X 25 KG C/U .
118-364152;0001;27/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;Não disponível;02612-10;EGLV142054159751;SHANGHAI;China;França;50.25;TONELADAS;50250;KILOGRAMO;2010;BLS;74374;1480.08;84425.25;1680.1;9899.75;50250;50.25;50540;GONDRAND LIMITED;REPSOL;POLIETILENO DE BAJA DENSIDAD, REPSOL, PE046 LDPE PE046 .;POLIETILENO DE BAJA DENSIDAD, REPSOL, PE046 LDPE PE046 .
118-367947;0001;28/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;02698-10;ANRM607007593014;RIO GRANDE;Brasil;Estados Unidos;148.5;TONELADAS;148500;KILOGRAMO;5940;BLS;189942;1279.07;201087.25;1354.12;10787.07;148500;148.5;152230;MUEHLSTEIN INTERNATIONAL LTD.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, LL218 GRADO: LL218 RESINA SINTETICA EN ESTADO VIRGEN LOTE: EX0612413 POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, BRASKEM, LL218 GRADO: LL218 RESINA SINTETICA EN ESTADO VIRGEN LOTE: EX0612413 POLIETILENO DE BAJA DENSIDAD LINEAL
118-367768;0001;28/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;02698-10;ANRM607007593015;RIO GRANDE;Brasil;Estados Unidos;74.25;TONELADAS;74250;KILOGRAMO;2970;BLS;94971;1279.07;100543.62;1354.12;5393.53;74250;74.25;75980;MUEHLSTEIN INTERNATIONAL LTD.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, LL218 GRADO: LL218, LOTE: EX0613534 / RSAC0I002E, RSAC0G033E POLIETILENO DE BAJA DENSIDAD LINEAL;POLIETILENO DE BAJA DENSIDAD, BRASKEM, LL218 GRADO: LL218, LOTE: EX0613534 / RSAC0I002E, RSAC0G033E POLIETILENO DE BAJA DENSIDAD LINEAL
118-368052;0001;28/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20236-10;PYAA0YN00;ROTTERDAM;Arábia Saudita;Singapura;49.5;TONELADAS;49500;KILOGRAMO;1980;BLS;68805;1390;79342.56;1602.88;10395;49500;49.5;50780;ITOCHU PLASTICS PTE LTD;SASOL;POLIETILENO DE BAJA DENSIDAD, SASOL, LF-2125A GRADE: LF2125A LOW DENSITY POLYETHYLENE, LDPE;POLIETILENO DE BAJA DENSIDAD, SASOL, LF-2125A GRADE: LF2125A LOW DENSITY POLYETHYLENE, LDPE
118-367744;0001;28/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02806-10;MSCUSD409666;SALVADOR;Brasil;Brasil;40000;KILOGRAMO;40000;KILOGRAMO;40;PAL;108500;2.71;113341.5;2.83;4700;40000;40;40960;CROMEX S.A (FILIAL BAHIA) CNPJ: 02.;CROMEX;PIGMENTO BLANCO 770, CROMEX, BR-770 LOTE 0000218259 , CANTIDAD 10000 KG, LOTE 0000218261, CANTIDAD 20000 KG LOTE 0000218780, CANTIDAD 10000 KG PREPARACIONES A BASE DE DIOXIDO DE TITANIO;PIGMENTO BLANCO 770, CROMEX, BR-770 LOTE 0000218259 , CANTIDAD 10000 KG, LOTE 0000218261, CANTIDAD 20000 KG LOTE 0000218780, CANTIDAD 10000 KG PREPARACIONES A BASE DE DIOXIDO DE TITANIO
118-370043;0002;29/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02806-10;MSCUSD409641;SALVADOR;Brasil;Brasil;39000;KILOGRAMO;39000;KILOGRAMO;0;PAL;103447.5;2.65;108165.05;2.77;4582.5;39000;39;39926.25;CROMEX S.A (FILIAL BAHIA) CNPJ: 02.;CROMEX;PIGMENTO BLANCO, CROMEX, BLANCO 21703 LOTE: 0000216007 CANTIDAD:19000, LOTE: 0000218173 CANTIDAD:20000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO;PIGMENTO BLANCO, CROMEX, BLANCO 21703 LOTE: 0000216007 CANTIDAD:19000, LOTE: 0000218173 CANTIDAD:20000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO
118-370043;0001;29/10/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02806-10;MSCUSD409641;SALVADOR;Brasil;Brasil;1000;KILOGRAMO;1000;KILOGRAMO;40;PAL;2292.5;2.29;2412.99;2.41;117.5;1000;1;1023.75;CROMEX S.A (FILIAL BAHIA) CNPJ: 02.;CROMEX;PIGMENTO BLANCO, CROMEX, BLANCO 68 LOTE: 0000207530, CANTIDAD:1000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO;PIGMENTO BLANCO, CROMEX, BLANCO 68 LOTE: 0000207530, CANTIDAD:1000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO
118-372234;0001;2/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20236-10;PYAA0Y400;ROTTERDAM;Emirados Árabes;Singapura;198;TONELADAS;198000;KILOGRAMO;7920;BLS;247780;1251.41;289880.34;1464.04;41580;198000;198;202310;ITOCHU PLASTICS PTE LTD;SASOL;POLIETILENO DE BAJA DENDIDAD, SASOL, LF-2103 GRADE: LF2103 7,920 BAGS BATCH NO. L904241620, L904240890, L904242430 LOW DENSITY POLYETHYLENE, LDPE;POLIETILENO DE BAJA DENDIDAD, SASOL, LF-2103 GRADE: LF2103 7,920 BAGS BATCH NO. L904241620, L904240890, L904242430 LOW DENSITY POLYETHYLENE, LDPE
118-375715;0001;4/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20254-10;BL-CNSHA-003098692-6;SHANGHAI;Irão;Áustria;51;TONELADAS;51000;KILOGRAMO;2040;BLS;76440;1498.82;87096.06;1707.77;10500;51000;51;51090;VA INTERTRADING AKTIENGESELLSCHAFT;IPCC;POLIETILENO DE BAJA DENSIDAD, IPCC, LT0470/KJ LDPE - GRADE LT0470/KJ 2040 BAGS DE 25 KGS. CADA UNO;POLIETILENO DE BAJA DENSIDAD, IPCC, LT0470/KJ LDPE - GRADE LT0470/KJ 2040 BAGS DE 25 KGS. CADA UNO
118-375510;0001;4/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20254-10;SUDUN07102099984;HONG KONG;Malásia;Singapura;33;TONELADAS;33000;KILOGRAMO;1320;BLS;46920;1421.82;52965.04;1605;5950;33000;33;33200;ITOCHU PLASTICS PTE LTD;TITANLENE;POLIETILENO DE BAJA DENSIDAD, TITANLENE, LDF265YZ LOW DENSITY POLYETHYLENE, LDPE GRADE: LDF265YZ EN SACOS DE 25 KG .;POLIETILENO DE BAJA DENSIDAD, TITANLENE, LDF265YZ LOW DENSITY POLYETHYLENE, LDPE GRADE: LDF265YZ EN SACOS DE 25 KG .
118-378039;0001;5/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCURR737785;ANTWERPEN;Bélgica;Países Baixos;198;TONELADAS;198000;KILOGRAMO;7920;BLS;318780;1610;339189.44;1713.08;19800;198000;198;202410;EUROPEAN POLYMERS SERVICES BV;EPS;POLIETILENO DE BAJA DENSIDAD, EPS, 2102TN32W 25 KG C/BOLSA LDPE 2102TN32W;POLIETILENO DE BAJA DENSIDAD, EPS, 2102TN32W 25 KG C/BOLSA LDPE 2102TN32W
118-378054;0001;5/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCURR737660;ANTWERPEN;Bélgica;Países Baixos;123.75;TONELADAS;123750;KILOGRAMO;4950;BLS;200475;1620;213233.13;1723.1;12375;123750;123.75;126280;EUROPEAN POLYMERS SERVICES BV;EPS;POLIETILINO DE BAJA DENSIDAD, EPS, 2102TN32W 123.75 MT LDPE 2102TN32W EN BOLSAS DE 25 KG .;POLIETILINO DE BAJA DENSIDAD, EPS, 2102TN32W 123.75 MT LDPE 2102TN32W EN BOLSAS DE 25 KG .
118-379269;0001;8/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCURR734063;ANTWERPEN;Bélgica;Países Baixos;98.77;TONELADAS;98775;KILOGRAMO;3951;BLS;159027.75;1610.08;169209.28;1713.16;9877.5;98775;98.775;101140;EUROPEAN POLYMERS SERVICES BV;EPS;POLIETILENO DE BAJA DENSIDAD, EPS, 2100TN00W 25 KG C/BOLSA LDPE 2100TN00W;POLIETILENO DE BAJA DENSIDAD, EPS, 2100TN00W 25 KG C/BOLSA LDPE 2100TN00W
118-379197;0001;8/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCUSD412942;SALVADOR;Brasil;Brasil;60000;KILOGRAMO;60000;KILOGRAMO;60;PAL;155700;2.6;162953.44;2.72;7050;60000;60;61650;CROMEX S A <FILIAL BAHIA> - CNPJ 02271463 0004-66;CROMEX;PREPARACIONES A BASE DIOXIDO, CROMEX, BR-770 PREPARACIONES A BASE DE DIOXIDO DE TITANIO / PIGMENTO BLANCO 770 LOTES: 0000206454, 0000218259, 0000218980, 0000220100, 0000220102. 60 PALETAS CONTENIENDO 2400 BOLSAS. .;PREPARACIONES A BASE DIOXIDO, CROMEX, BR-770 PREPARACIONES A BASE DE DIOXIDO DE TITANIO / PIGMENTO BLANCO 770 LOTES: 0000206454, 0000218259, 0000218980, 0000220100, 0000220102. 60 PALETAS CONTENIENDO
118-383399;0001;10/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK PORTUARIA S.A.;20263-10;MAEU859766167;QINGDAO;China;Estados Unidos;99;TONELADAS;99000;KILOGRAMO;3960;BG;146835;1483.18;166205.34;1678.84;19073.64;99000;99;99580;HPY CORPORATION INC;PETLIN;POLIETILENO DE BAJA DENSIDAD, PETLIN, N103X EN BOLSAS DE 25 KG NETOS CADA UNA PETLIN LDPE N103X;POLIETILENO DE BAJA DENSIDAD, PETLIN, N103X EN BOLSAS DE 25 KG NETOS CADA UNA PETLIN LDPE N103X
118-386265;0001;11/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20272-10;PYAA0ZJ02;JEBEL ALI;Emirados Árabes;Singapura;222.75;TONELADAS;222750;KILOGRAMO;8910;BLS;314392.5;1411.41;361819.54;1624.33;46777.5;222750;222.75;227600;ITOCHU PLASTICS PTE LTD;SASOL;POLIETILENO DE BAJA DENSIDAD, SASOL, LF2125A GRADE: LF2125A BATCH NO. L905121080, L905121790 LOW DENSITY POLYETHYLENE, LDPE;POLIETILENO DE BAJA DENSIDAD, SASOL, LF2125A GRADE: LF2125A BATCH NO. L905121080, L905121790 LOW DENSITY POLYETHYLENE, LDPE
118-387293;0001;12/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20272-10;PYAA0ZJ03;JEBEL ALI;Emirados Árabes;Singapura;148.5;TONELADAS;148500;KILOGRAMO;5940;BLS;212565;1431.41;244188.37;1644.37;31185;148500;148.5;151350;ITOCHU PLASTICS PTE LTD;SASOL;POLIETILENO DE BAJA DENSIDAD, SASOL, LF2103 LOW DENSITY POLYETHYLENE, LDPE GRADE: LF2103 BATCH NO.: L905241060, L905250180,L905231940,L905230420 .;POLIETILENO DE BAJA DENSIDAD, SASOL, LF2103 LOW DENSITY POLYETHYLENE, LDPE GRADE: LF2103 BATCH NO.: L905241060, L905250180,L905231940,L905230420 .
118-389702;0001;15/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCUAF901290;SANTOS;Brasil;Estados Unidos;99;TONELADAS;99000;KILOGRAMO;144;PAL;142722.13;1441.64;150190.09;1517.07;7200;99000;99;101330;TRICON DRY CHEMICALS LLC;QUATTOR;POLIPROPILENO, QUATTOR, HP502H POLYPROPYLENE HP502H .;POLIPROPILENO, QUATTOR, HP502H POLYPROPYLENE HP502H .
118-389702;0002;15/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02878-10;MSCUAF901290;SANTOS;Brasil;Estados Unidos;99;TONELADAS;99000;KILOGRAMO;0;PAL;128722.63;1300.23;136164.31;1375.4;7200;99000;99;101330;TRICON DRY CHEMICALS LLC;QUATTOR;POLIPROPILENO, QUATTOR, HP502N POLYPROPYLENE HP502N .;POLIPROPILENO, QUATTOR, HP502N POLYPROPYLENE HP502N .
118-389742;0001;15/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK PORTUARIA S.A.;20279-10;MAEUR82406610;DAMMAN;Índia;Estados Unidos;49.5;TONELADAS;49500;KILOGRAMO;1980;BLS;53633;1083.49;61174.59;1235.85;7432;49500;49.5;50460;TRICON DRY CHEMICALS LLC;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, 118W LLDPE118W 1980 BAGS IN 25KG POLIETILENO DE BAJA DENSIDAD;POLIETILENO DE BAJA DENSIDAD, SABIC, 118W LLDPE118W 1980 BAGS IN 25KG POLIETILENO DE BAJA DENSIDAD
118-398097;0001;22/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MAERSK PORTUARIA S.A.;20296-10;1110-0464-010011;ROTTERDAM;Países Baixos;Países Baixos;371.25;TONELADAS;371250;KILOGRAMO;270;PAL;601425;1620;639699.39;1723.1;37125;371250;371.25;378930;EUROPEAN POLYMERS SERVICES BV;EPS;POLIETILENO DE BAJA DENSIDAD, EPS, 2102TN32W 14850 BOLSAS X 25 KG C/U LDPE 2102TN32W;POLIETILENO DE BAJA DENSIDAD, EPS, 2102TN32W 14850 BOLSAS X 25 KG C/U LDPE 2102TN32W
118-406170;0001;26/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRAMARSA - TRABAJOS MARIT;20293-10;BL-CLSAI-003220056-8;SAN VICENTE;Chile;Chile;49500;KILOGRAMO;49500;KILOGRAMO;36;PAL;76362;1.54;78152.42;1.58;1650;49500;49.5;50520;PETROQUIM S.A.;PETROQUIM;POLIPROPILENO HOMOPOLIMERO, PETROQUIM, PH0953 LOTE 200 1980 BAGS / 36 PALETAS POLIPROPILENO HOMOPOLIMERO PH 0953;POLIPROPILENO HOMOPOLIMERO, PETROQUIM, PH0953 LOTE 200 1980 BAGS / 36 PALETAS POLIPROPILENO HOMOPOLIMERO PH 0953
118-407086;0001;26/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK PORTUARIA S.A.;20306-10;MAEU552547023;HOUSTON;Estados Unidos;Estados Unidos;18;TONELADAS;18000;KILOGRAMO;720;BLS;26520;1473.33;28065.22;1559.18;1495;18000;18;18070;MONTACHEM INTERNATIONAL, INC.;RANDOM;POLIPROPILENO COPOLIMERO, RANDOM, 3312B POLYPROPYLENE RANDOM COPOLYMER INJECTION PP RA INJ PP 3312B .;POLIPROPILENO COPOLIMERO, RANDOM, 3312B POLYPROPYLENE RANDOM COPOLYMER INJECTION PP RA INJ PP 3312B .
118-409430;0001;29/11/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03031-10;MSCUSD415168;SALVADOR;Brasil;Brasil;40000;KILOGRAMO;40000;KILOGRAMO;40;PAL;108500;2.71;113341.5;2.83;4700;40000;40;40980;CROMEX S A;CROMEX;PIGMENTO BLANCO, CROMEX, BR-770 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO LOTE: 0000222669 CANTIDAD: 20000 LOTE: 0000222326 CANTIDAD:18000,LOTE: 0000222425 CANTIDAD: 2000, .;PIGMENTO BLANCO, CROMEX, BR-770 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO LOTE: 0000222669 CANTIDAD: 20000 LOTE: 0000222326 CANTIDAD:18000,LOTE: 0000222425 CANTIDAD: 2000, .
118-414910;0001;1/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20311-10;SUDU709990273008;ANTWERPEN;Israel;Áustria;82500;KILOGRAMO;82500;KILOGRAMO;4620;BLS;127880.92;1.55;137627.42;1.67;9500;82500;82.5;82625;NO DETERMINADO;IPETHENE;POLIETILENO DE BAJA DENSIDAD, IPETHENE, 323 LDPE GRADE 323 3300 BOLSAS X 25 KG. .;POLIETILENO DE BAJA DENSIDAD, IPETHENE, 323 LDPE GRADE 323 3300 BOLSAS X 25 KG. .
118-414910;0002;1/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20311-10;SUDU709990273008;ANTWERPEN;Israel;Áustria;33000;KILOGRAMO;33000;KILOGRAMO;0;BLS;51768.58;1.57;55668.37;1.69;3800;33000;33;33050;NO DETERMINADO;IPETHENE;POLIETILENO DE BAJA DENSIDAD, IPETHENE, 100 LDPE GRADE 100 1320 BOLSAS X 25 KG. .;POLIETILENO DE BAJA DENSIDAD, IPETHENE, 100 LDPE GRADE 100 1320 BOLSAS X 25 KG. .
118-419745;0001;6/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03095-10;MSCUM5307170;MUNDRA;Índia;Estados Unidos;104;TONELADAS;104000;KILOGRAMO;4160;BLS;144960;1393.85;155238.93;1492.68;10000;104000;104;104100;NO DETERMINADO;REPOL;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY 4160 BAG X 25 KG C/U -POLIPROPILENO;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY 4160 BAG X 25 KG C/U -POLIPROPILENO
118-419569;0001;6/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20322-10;BE2401618;HELSINKI;Finlândia;Reino Unido;99;TONELADAS;99000;KILOGRAMO;3960;BUL;161496;1631.27;170966.5;1726.93;9164;99000;99;101200;NO DETERMINADO;BOREALIS;POLIETILENO DE BAJA DENSIDAD, BOREALIS, FA-6224 3960 BOLSAS X 25 KG C/U LDPE FA6224;POLIETILENO DE BAJA DENSIDAD, BOREALIS, FA-6224 3960 BOLSAS X 25 KG C/U LDPE FA6224
118-420240;0001;6/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03095-10;MSCUM5307196;MUNDRA;Índia;Estados Unidos;52;TONELADAS;52000;KILOGRAMO;2080;BLS;72480;1393.85;77619.46;1492.68;5000;52000;52;52110;NO DETERMINADO;REPOL;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY 2080 BAG X 25 KG C/U -POLIPROPILENO;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY 2080 BAG X 25 KG C/U -POLIPROPILENO
118-419635;0001;6/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03095-10;MSCUAF893042;SANTOS;Brasil;Estados Unidos;24.75;TONELADAS;24750;KILOGRAMO;18;PAL;28744.95;1161.41;30599.3;1236.34;1800;24750;24.75;25250;NO DETERMINADO;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, HS5502 HDPE HS5502 990 BAGS X 25 KG C/U .;POLIETILENO DE ALTA DENSIDAD, BRASKEM, HS5502 HDPE HS5502 990 BAGS X 25 KG C/U .
118-427782;0001;13/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA S;20347-10;HLCUBO2101105724;CARTAGENA;Colômbia;Colômbia;260000;KILOGRAMO;260000;KILOGRAMO;180;BUL;402550;1.55;409367.76;1.57;6083;260000;260;266390;POLIPROPILENO DEL CARIBE S.A.;PROPILCO;POLIPROPILENO HOMOPOLIMERO, PROPILCO, 08H85DB-BC 10400 BOLSAS DE 25 KG C/U HOMOPOLIMERO 08H85DB-BC;POLIPROPILENO HOMOPOLIMERO, PROPILCO, 08H85DB-BC 10400 BOLSAS DE 25 KG C/U HOMOPOLIMERO 08H85DB-BC
118-427751;0001;13/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03156-10;MSCUM5341211;MUNDRA;Índia;Estados Unidos;52;TONELADAS;52000;KILOGRAMO;2080;BLS;72480;1393.85;77619.46;1492.68;5000;52000;52;52190;NO DETERMINADO;REPOL;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY .;POLIPROPILENO, REPOL, H080EY POLYPROPYLENE H080EY .
118-427802;0002;13/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32064999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03156-10;MSCUSD416299;SALVADOR;Brasil;Brasil;40000;KILOGRAMO;40000;KILOGRAMO;0;PAL;72900;1.82;77696.03;1.94;4700;40000;40;41080;NO DETERMINADO;CROMEX;PIGMENTO NEGRO 926, CROMEX, PR-926 LOTE : 0000223436, CANTIDAD: 20000,LOTE : 0000223741 CANTIDAD: 20000 OTROS NEGROS DE  ORIGEN MINERAL;PIGMENTO NEGRO 926, CROMEX, PR-926 LOTE : 0000223436, CANTIDAD: 20000,LOTE : 0000223741 CANTIDAD: 20000 OTROS NEGROS DE  ORIGEN MINERAL
118-427802;0001;13/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03156-10;MSCUSD416299;SALVADOR;Brasil;Brasil;20000;KILOGRAMO;20000;KILOGRAMO;138;PAL;54250;2.71;56671.46;2.83;2350;20000;20;20540;NO DETERMINADO;CROMEX;PIGMENTO BLANCO 770, CROMEX, BR770 LOTE : 0000223609, CANTIDAD: 20000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO;PIGMENTO BLANCO 770, CROMEX, BR770 LOTE : 0000223609, CANTIDAD: 20000 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO
118-429944;0001;14/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32061900;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03156-10;MSCUSD419020;SALVADOR;Brasil;Brasil;40000;KILOGRAMO;40000;KILOGRAMO;99;BUL;108500;2.71;113342.22;2.83;4700;40000;40;41053.33;NO DETERMINADO;CROMEX;PIGMENTO BLANCO, CROMEX, BR-770 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO LOTE: 0000224747, 0000222425, CANTIDAD:10000, 30000 .;PIGMENTO BLANCO, CROMEX, BR-770 PREPARACIONES A LA BASE DE DIOXIDO DE TITANIO LOTE: 0000224747, 0000222425, CANTIDAD:10000, 30000 .
118-429944;0002;14/12/2010;2010;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;32064999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;03156-10;MSCUSD419020;SALVADOR;Brasil;Brasil;20000;KILOGRAMO;20000;KILOGRAMO;0;BUL;36450;1.82;38847.77;1.94;2350;20000;20;20526.67;NO DETERMINADO;CROMEX;PIGMENTO NEGRO, CROMEX, PR-926 OTROS, NEGROS DE ORIGEN MINERAL. LOTE: 0000222124, 0000222125, 0000222510, 0000224699, CANTIDAD:5000, 5000, 5000, 5000. .;PIGMENTO NEGRO, CROMEX, PR-926 OTROS, NEGROS DE ORIGEN MINERAL. LOTE: 0000222124, 0000222125, 0000222510, 0000224699, CANTIDAD:5000, 5000, 5000, 5000. .
